COD_SS|STATUS|STATUS_REASON|DATA_STATUS|ARMARIO|STREETNAME|STATEORPROVINCE|POSTCODE|CNL|NEIGHBORDHOOD|CATEGORIZES_TYPE|SPECIFICATION_TYPE|SPECIFICATION_PRODUCT|DETAIL|DATA_ABERTURA|DATA_VENCIMENTO|TIME_SLOT|PHYSICALRESOURCESUMMARY|TELEPHONENUMERIC|DESIGNATOR|CITY|CLUSTER_|FABRICA|REGIONAL|CUSTOMER_DOCUMENTNUMERIC|CUSTOMER_NAME|EXECUTEDBYLOGIN|EXECUTEDBYNAME|NOTDONEREASON|PRIORITY|SCHEDULEPROFILE|CUSTOMER_SEGMENT|DATA_AGENDADA|REDESPACHO|CONTEXTO_SIEBEL|TOTAL_REPETIDO_30D_PL|TECNICO_CHECKLIST|SERVICE_TECHNOLOGY|VELOCIDADEADSL|REPETIDO_PRODUTO_30D|REGISTRADO_CHECKLIST|CUSTOMER_RANK|SEGMENTACAO|DESIGNADOR_TV|REDE|MICROAREA|TELEPHONIC_AREA|CENTRAL_OFFICE|PHYSICAL_LINK_MEDIA_TYPE|FLAG_RECENTE|EXECUTOR_BA|TEC_ANTERIOR|PRIMEIRO_AGENDAMENTO|CABO_PRIMARIO|PAR_PRIMARIO|CABO_SECUNDARIO|PAR_SECUNDARIO|LATERAL_PRIMARIO|LATERAL|NUMERO_CAIXA|NOME_MSAN|NP|DATA_CARGA|DATA_LAST_UPDATE_PLWO|ID_FIBRA|OLT|OLT_PORTA|OLT_SLOT|SPLITTER_FIBRA_L2|ORIGEM_CONTATO|ABERTURA_TIPO2_SIEBEL|LATITUDE|LONGITUDE|CLIENTE_GOAS|MARCACAO_VIA_CHAT|PLATFORM|IND_CRITICOS|IND_DISPONIBILIDADE_FIBRA|SAS_BUSINESSID|SAS_STATUSREASON|SASEVEN_CODE|SASEVEN_VIVO1_ID|SASEVEN_DATA_INICIO|SASEVEN_FLAG_ATIVO|SASEVEN_DATA_PREVISAO|SASEVEN_DATA_FECHAMENTO|SASEVEN_LEVEL|SASEVEN_CREATOR|SASCAUSA_NOME|XA_FAULT_REASON|XA_OPERATOR_ID|XA_API_CANCEL_REASON|NOM_SISTEMA_ORIGEM|FLAG_ICMCOE|DESIGNADOR_ACESSO|FLAG_CASAINTELIGENTE|PARENT1|PARENT2|PARENT3|PARENT4|AURA_CASO|AURA_DAT_ENVIO|AURA_DAT_CONF|AURA_RETORNO|IFI|IFI_GERADOR|IRR|IRR_GERADOR|FL_COBERTURA|FL_DISPONIBILIDADE|FL_22K|FLAG_ANATEL|ID_MASSIVA|ID_ORIGEM_MASSIVA|STATUS_MASSIVA|STATUS_CERT_CE|STATUS_CERTIFICACAO_QUALIDADE|V_SEM_TESTE|STATUS_AURA|RESPOSTA_AURA|V_PRAZO_ENCERRAMENTO_CO|V_PRAZO_CERTIFICACAO_GERAL|AGING_ENVIO_COE_ENCERRAR|AGING_FIM_DESASSOCIACAO|STATUS_CIRE|RESULTADO_TESTE_AUTH_TI|RESULTADO_TESTE_SYNC_TI|DATA_PROCESSAMENTO_REPARO|DATA_ENCOUCANC_MASSIVA|DATA_ENVIO_AURA|DATA_RESPOSTA_AURA|DATA_STATUS_CIRE|DATA_DISPARO_TESTE_TI|DATA_COLETA_TESTE_TI|DATA_ENVIO_COE_ENCERRAR|DATA_DESASSOCIACAO|FLAG_FOI_DESASSOCIADO|IND_PASSAGEM_OUVIDORIA
196978425|AGENDADA||21/07/2026 17:08:28|MGBHE_G1I40|RODOLFO DE CARVALHO TROIANO 35|MG|31370370|31000|BELO HORIZONTE|TROUBLETICKET|DEFEITO|BANDA|NAVEG - NÃO NAVEGA|21/07/2026 17:07:17|22/07/2026 18:00:00|12:30-18:00|Dslan: N/E Nome NISIP(agregador): N/E DG Assinante H: N/E DG Assinante V: N/E DG Assinante Pino: N/E DG Central H: N/E DG Central V: N/E DG Central Pino: N/E ID Central MSAN: N/E Cabo Primário: N/E Par Primário: N/E Tipo da Caixa Primário: N/E Número da caixa primário: N/E Número da Caixa secundário: N/E Par Secundário: N/E Endereço da caixa: Av.DORA TOMICH LAENDER345 LIC para: N/E Pino Para: N/E Lic Dedicado: N/E Par Dedicado: N/E Satelite: N/E ID Fibra: BHE-41251665-069 Tipo Rede Fibra: FTTH ID ONT: N/E OLT: BHE_I40_1_GPON_VLAN_140_240_340-ALC OLT Porta: 2 OLT Slot: 5 Vlan Multicast: 4000 Vlan Usuario: 173 Vlan Unicast: 3938 Vlan Rede: 140 Vlan Audiência: 173 Caixa Subterrânea: I40G0016 Fibra 1º Nível: I40-F#2 Fibra Porta: 2 Fibra Splitter 2: I40SP2SS8 Tecnologia Fibra: N/E Tipo Equipamento: N/E Cabo: I40-F#2 Lateral Fibra: N/E||BHE-815RS2W69N-013|BELO HORIZONTE|BELO HORIZONTE| |MINAS|||||||API_GPS|RESIDENCIAL||0|C006FD3ECA|0|NAO| GPON |700 Mbps|0|NAO|SILVER|SILVER||VIVO2||||GPON|N|||2026-07-22 18:00:00||||||||||22/07/2026 08:33:14|22/07/2026 08:21:09|BHE-41251665-069|BHE_I40_1_GPON_VLAN_140_240_340-ALC|2|5|I40SP2SS8|||-44.003901197491004|-19.844753046800001|NAO|||0|False|||||||||||||||NEXT|||0|31000_31370370|MGBHE_G1I40|31370370|BKT_VENDA_NOVA|||||0||0|||||||||||||||||||||||||||||||0
196978468||||PERCE_G1I11|RUA FRANKLIN TAVORA 325|PE|52040050|81000|CAMPO GRANDE|TROUBLETICKET|DEFEITO|BANDA|SINCRONISMO|21/07/2026 17:08:01|22/07/2026 12:30:00|08:30-12:30|Dslan: N/E Nome NISIP(agregador): N/E DG Assinante H: N/E DG Assinante V: N/E DG Assinante Pino: N/E DG Central H: N/E DG Central V: N/E DG Central Pino: N/E ID Central MSAN: N/E Cabo Primário: N/E Par Primário: N/E Tipo da Caixa Primário: N/E Número da caixa primário: N/E Número da Caixa secundário: N/E Par Secundário: N/E Endereço da caixa: R.FRANKLIN TAVORA329 LIC para: N/E Pino Para: N/E Lic Dedicado: N/E Par Dedicado: N/E Satelite: N/E ID Fibra: RCE-66344624-069 Tipo Rede Fibra: FTTH ID ONT: N/E OLT: RCE_I11_4_GPON_VLAN_106_107_108-ALC OLT Porta: 2 OLT Slot: 8 Vlan Multicast: 4000 Vlan Usuario: 174 Vlan Unicast: 3907 Vlan Rede: 107 Vlan Audiência: 174 Caixa Subterrânea: I11G03921 Fibra 1º Nível: I11-F#491 Fibra Porta: 1 Fibra Splitter 2: I11SP491SS1 Tecnologia Fibra: N/E Tipo Equipamento: N/E Cabo: I11-F#491 Lateral Fibra: N/E||RCE-V0001UKQVY-013|RECIFE|RECIFE| |NORDESTE|||||||A0148839|RESIDENCIAL||0|V0001UKQVY|0|NAO|SIP GPON |300 Mbps|0|NAO|GOLD|GOLD||VIVO2||||GPON|N|||2026-07-22 12:30:00||||||||||22/07/2026 08:33:14|22/07/2026 08:21:09|RCE-66344624-069|RCE_I11_4_GPON_VLAN_106_107_108-ALC|2|8|I11SP491SS1|||-34.882673263170005|-8.028160796126000|NAO|||0|False|||||||||||||||NEXT|||0|81000_16990|PERCE_G1I11|52040050|BKT_01_R2_RECIFE|||||0||0|||||||||||||||||||||||||||||||0
196978540|AGENDADA||21/07/2026 17:42:13|MGCEM_G1I04|TRAVESSA B 1668|MG|32315240|31856|ELDORADO|TROUBLETICKET|DEFEITO|BANDA|LENTIDAO COM SINCRONISMO E AUTENTICACAO|21/07/2026 17:08:49|22/07/2026 12:30:00|08:30-12:30|Dslan: N/E Nome NISIP(agregador): N/E DG Assinante H: N/E DG Assinante V: N/E DG Assinante Pino: N/E DG Central H: N/E DG Central V: N/E DG Central Pino: N/E ID Central MSAN: N/E Cabo Primário: N/E Par Primário: N/E Tipo da Caixa Primário: N/E Número da caixa primário: N/E Número da Caixa secundário: N/E Par Secundário: N/E Endereço da caixa: R.JOAO GOMES CARDOSO1694 LIC para: N/E Pino Para: N/E Lic Dedicado: N/E Par Dedicado: N/E Satelite: N/E ID Fibra: CEM-74444166-069 Tipo Rede Fibra: FTTH ID ONT: N/E OLT: CEM_I04_1_GPON_VLAN_554_558_559_560_564_566-ALC OLT Porta: 5 OLT Slot: 10 Vlan Multicast: 4000 Vlan Usuario: 2418 Vlan Unicast: 3977 Vlan Rede: 558 Vlan Audiência: 2418 Caixa Subterrânea: I04G01024 Fibra 1º Nível: I04-F#128 Fibra Porta: 8 Fibra Splitter 2: I04SP128SS8 Tecnologia Fibra: N/E Tipo Equipamento: N/E Cabo: I04-F#128 Lateral Fibra: N/E||CEM-V0001Y0M1B-013|CONTAGEM|CONTAGEM| |MINAS|||||||A0170983|RESIDENCIAL||0|V0001Y0M1B|0|NAO| GPON |700 Mbps|0|NAO|V|V||VIVO2||||GPON|N|||2026-07-22 12:30:00||||||||||22/07/2026 08:33:14|22/07/2026 08:21:09|CEM-74444166-069|CEM_I04_1_GPON_VLAN_554_558_559_560_564_566-ALC|5|10|I04SP128SS8|||-44.046289638386696|-19.943908222642399|NAO|||0|False|||||||||||||||NEXT|||0|31856_15240|MGCEM_G1I04|32315240|BKT_CONTAGEM_SUL|||||0||0|||||||||||||||||||||||||||||||0
196978660|AGENDADA||21/07/2026 22:00:37|PBJPA_G1N03|AVENIDA PRESIDENTE CAFE FILHO 68|PB|58035180|83000|BESSA|TROUBLETICKET|DEFEITO|BANDA|SINCRONISMO|21/07/2026 17:10:10|22/07/2026 12:30:00|08:30-12:30|Dslan: N/E Nome NISIP(agregador): N/E DG Assinante H: N/E DG Assinante V: N/E DG Assinante Pino: N/E DG Central H: N/E DG Central V: N/E DG Central Pino: N/E ID Central MSAN: N/E Cabo Primário: N/E Par Primário: N/E Tipo da Caixa Primário: N/E Número da caixa primário: N/E Número da Caixa secundário: N/E Par Secundário: N/E Endereço da caixa: Av.PRES. AFONSO PENA6647 LIC para: N/E Pino Para: N/E Lic Dedicado: N/E Par Dedicado: N/E Satelite: N/E ID Fibra: JPA-61882772-069 Tipo Rede Fibra: FTTH ID ONT: N/E OLT: JPA_N03_1_GPON_VLAN_501_502_503_504_505_506-HUA OLT Porta: 12 OLT Slot: 6 Vlan Multicast: 4000 Vlan Usuario: 2864 Vlan Unicast: 3923 Vlan Rede: 502 Vlan Audiência: 2864 Caixa Subterrânea: N03G01040 Fibra 1º Nível: N03-F#130 Fibra Porta: 1 Fibra Splitter 2: N03SP130SS8 Tecnologia Fibra: N/E Tipo Equipamento: N/E Cabo: N03-F#130 Lateral Fibra: N/E||JPA-V0001RSUKJ-013|JOAO PESSOA|JOAO PESSOA| |NORDESTE|||||||81059495|RESIDENCIAL||0|V0001RSUKJ|0|NAO| GPON |500 Mbps|0|NAO|SILVER|SILVER||VIVO2||||GPON|N|||2026-07-22 12:30:00||||||||||22/07/2026 08:33:14|22/07/2026 08:21:09|JPA-61882772-069|JPA_N03_1_GPON_VLAN_501_502_503_504_505_506-HUA|12|6|N03SP130SS8|||-34.839023010342999|-7.067338164069001|NAO|||0|False|||||||||||||||NEXT|||0|83000_11030|PBJPA_G1N03|58035180|BKT_JOAO_PESSOA|||||0||0|||||||||||||||||||||||||||||||0
196978663|EXECUCAO||22/07/2026 07:58:51|GOACG_O1B87|RUA TIETE 9Q 138A|GO|74915390|62198|SETOR DOS AFONSOS|TROUBLETICKET|DEFEITO|BANDA|SINCRONISMO|21/07/2026 17:10:10|22/07/2026 12:30:00|08:30-12:30|Dslan: N/E Nome NISIP(agregador): N/E DG Assinante H: N/E DG Assinante V: N/E DG Assinante Pino: N/E DG Central H: N/E DG Central V: N/E DG Central Pino: N/E ID Central MSAN: N/E Cabo Primário: N/E Par Primário: N/E Tipo da Caixa Primário: N/E Número da caixa primário: N/E Número da Caixa secundário: N/E Par Secundário: N/E Endereço da caixa: R.JUNDIAI5Q 137 LIC para: N/E Pino Para: N/E Lic Dedicado: N/E Par Dedicado: N/E Satelite: N/E ID Fibra: ACG-64515395-069 Tipo Rede Fibra: FTTH ID ONT: N/E OLT: ACG_B87_1_GPON_VLAN_156-ALC OLT Porta: 8 OLT Slot: 5 Vlan Multicast: 4000 Vlan Usuario: 331 Vlan Unicast: 3912 Vlan Rede: 156 Vlan Audiência: 331 Caixa Subterrânea: B87G0030 Fibra 1º Nível: B87-F#8 Fibra Porta: 2 Fibra Splitter 2: B87SP8SS1 Tecnologia Fibra: N/E Tipo Equipamento: N/E Cabo: B87-F#8 Lateral Fibra: N/E||ACG-V0001TV45K-013|APARECIDA DE GOIANIA|GOIANIA| |CENTRO OESTE|||80879534||||81004868|RESIDENCIAL||0|V0001TV45K|0|NAO| GPON |500 Mbps|0|NAO|GOLD|GOLD||VIVO2||||GPON|N|||2026-07-22 12:30:00||||||||||22/07/2026 08:33:14|22/07/2026 08:21:09|ACG-64515395-069|ACG_B87_1_GPON_VLAN_156-ALC|8|5|B87SP8SS1|||-49.267159999999997|-16.740459999999999|NAO|||0|False|||||||||||||||NEXT|||0|62198_74905710|GOACG_O1B87|74915390|BKT_APARECIDA_GOIANIA|||||0||0|||||||||||||||||||||||||||||||0
196978755|AGENDADA||21/07/2026 22:20:38|MTROI_G1N03|MANOEL E. FILHO (R HELENA M DAS GRACAS) 77|MT|78700404|67077|RONDONOPOLIS|TROUBLETICKET|DEFEITO|BANDA|SINCRONISMO|21/07/2026 17:10:55|22/07/2026 13:30:00|08:30-12:30|Dslan: N/E Nome NISIP(agregador): N/E DG Assinante H: N/E DG Assinante V: N/E DG Assinante Pino: N/E DG Central H: N/E DG Central V: N/E DG Central Pino: N/E ID Central MSAN: N/E Cabo Primário: N/E Par Primário: N/E Tipo da Caixa Primário: N/E Número da caixa primário: N/E Número da Caixa secundário: N/E Par Secundário: N/E Endereço da caixa: R.MANOEL E. FILHO (R HELENA M DAS GRACAS)52 LIC para: N/E Pino Para: N/E Lic Dedicado: N/E Par Dedicado: N/E Satelite: N/E ID Fibra: ROI-45550576-069 Tipo Rede Fibra: FTTH ID ONT: N/E OLT: ROI_N03_1_GPON_VLAN_480_481_482_483_484-ALC OLT Porta: 10 OLT Slot: 10 Vlan Multicast: 4000 Vlan Usuario: 2747 Vlan Unicast: 3907 Vlan Rede: 481 Vlan Audiência: 2747 Caixa Subterrânea: N03G01224 Fibra 1º Nível: N03-F#153 Fibra Porta: 5 Fibra Splitter 2: N03SP153SS8 Tecnologia Fibra: N/E Tipo Equipamento: N/E Cabo: N03-F#153 Lateral Fibra: N/E||ROI-8163CM8QZF-013|RONDONOPOLIS|CUIABA| |CENTRO OESTE|||||||81066274|RESIDENCIAL||0|C007E6C842|0|NAO|SIP GPON |300 Mbps|0|NAO|SILVER|SILVER||VIVO2||||GPON|N|||2026-07-22 13:30:00||||||||||22/07/2026 08:33:14|22/07/2026 08:21:09|ROI-45550576-069|ROI_N03_1_GPON_VLAN_480_481_482_483_484-ALC|10|10|N03SP153SS8|||-54.624256386471004|-16.469491184681999|NAO|||0|False|||||||||||||||NEXT|||0|67077_78700419|MTROI_G1N03|78700404|BKT_RONDONOPOLIS|||||0||0|||||||||||||||||||||||||||||||0
196978810|AGENDADA||21/07/2026 17:13:54|BALFS_G1I02|AVENIDA PROFESSOR THEOCRITO BATISTA 1253|BA|42721810|71407|CAJI|TROUBLETICKET|DEFEITO|BANDA|NAVEG - NÃO NAVEGA|21/07/2026 17:11:24|22/07/2026 18:00:00|12:30-18:00|Dslan: N/E Nome NISIP(agregador): N/E DG Assinante H: N/E DG Assinante V: N/E DG Assinante Pino: N/E DG Central H: N/E DG Central V: N/E DG Central Pino: N/E ID Central MSAN: N/E Cabo Primário: N/E Par Primário: N/E Tipo da Caixa Primário: N/E Número da caixa primário: N/E Número da Caixa secundário: N/E Par Secundário: N/E Endereço da caixa: Av.PROF. THEOCRITO BATISTA1253 LIC para: N/E Pino Para: N/E Lic Dedicado: N/E Par Dedicado: N/E Satelite: N/E ID Fibra: LFS-75342296-069 Tipo Rede Fibra: FTTA ID ONT: N/E OLT: LFS_I02_1_GPON_VLAN_584_585_586-ALC OLT Porta: 14 OLT Slot: 12 Vlan Multicast: 4000 Vlan Usuario: 1958 Vlan Unicast: 3927 Vlan Rede: 586 Vlan Audiência: 1958 Caixa Subterrânea: I02SP237SS1 Fibra 1º Nível: I02-F#237 Fibra Porta: 1 Fibra Splitter 2: I02SP237SS1 Tecnologia Fibra: N/E Tipo Equipamento: N/E Cabo: I02-F#237 Lateral Fibra: N/E||LFS-V0001YD4DJ-013|LAURO DE FREITAS|SALVADOR| |NORDESTE|||||||API_GPS|RESIDENCIAL||0|V0001YD4DJ|1|NAO| GPON |600 Mbps|1|NAO|SILVER|SILVER||VIVO2||||GPON|N|||2026-07-22 18:00:00||||||||||22/07/2026 08:33:14|22/07/2026 08:21:09|LFS-75342296-069|LFS_I02_1_GPON_VLAN_584_585_586-ALC|14|12|I02SP237SS1|||-38.341850617436002|-12.887776515208001|NAO|||0|False|||||||||||||||NEXT|||0|71407_20076|BALFS_G1I02|42721810|BKT_LAURO_DE_FREITAS|||||0||1|194561741||||||||||||||||||||||||||||||0
196978862|AGENDADA||21/07/2026 22:20:39|MTVAZ_G1I01|RUA VIRACOPOS 185|MT|78125045|67085|CENTRO SUL|TROUBLETICKET|DEFEITO|BANDA|QUEDAS COM SINCRONISMO E AUTENTICACAO|21/07/2026 17:12:09|22/07/2026 13:30:00|08:30-12:30|Dslan: N/E Nome NISIP(agregador): N/E DG Assinante H: N/E DG Assinante V: N/E DG Assinante Pino: N/E DG Central H: N/E DG Central V: N/E DG Central Pino: N/E ID Central MSAN: N/E Cabo Primário: N/E Par Primário: N/E Tipo da Caixa Primário: N/E Número da caixa primário: N/E Número da Caixa secundário: N/E Par Secundário: N/E Endereço da caixa: R.VIRACOPOS181 LIC para: N/E Pino Para: N/E Lic Dedicado: N/E Par Dedicado: N/E Satelite: N/E ID Fibra: VAZ-57734024-069 Tipo Rede Fibra: FTTH ID ONT: N/E OLT: VAZ_I01_1_GPON_VLAN_484_485_486-HUA OLT Porta: 14 OLT Slot: 3 Vlan Multicast: 4000 Vlan Usuario: 3004 Vlan Unicast: 3980 Vlan Rede: 484 Vlan Audiência: 3004 Caixa Subterrânea: I01G0563 Fibra 1º Nível: I01-F#71 Fibra Porta: 5 Fibra Splitter 2: I01SP71SS3 Tecnologia Fibra: N/E Tipo Equipamento: N/E Cabo: I01-F#71 Lateral Fibra: N/E||VAZ-V0001PVAF4-013|VARZEA GRANDE|CUIABA| |CENTRO OESTE|||||||81079485|RESIDENCIAL||0|V0001PVAF4|1|NAO| GPON |700 Mbps|1|NAO|GOLD|GOLD||VIVO2||||GPON|N|||2026-07-22 13:30:00||||||||||22/07/2026 08:33:14|22/07/2026 08:21:09|VAZ-57734024-069|VAZ_I01_1_GPON_VLAN_484_485_486-HUA|14|3|I01SP71SS3|||-56.126742762713000|-15.656629781837001|NAO|||0|False|||||||||||||||NEXT|||0|67085_99998978|MTVAZ_G1I01|78125045|BKT_VARZEA_GRANDE|||||0||1|196437236||||||||||||||||||||||||||||||0
196978883|AGENDADA||21/07/2026 17:14:02|BASDR_G1M03|AVENIDA VALE DOS BARRIS 642|BA|40070055|71000|BARRIS|TROUBLETICKET|DEFEITO|BANDA|NAVEG - NÃO NAVEGA|21/07/2026 17:12:23|22/07/2026 18:00:00|12:30-18:00|Dslan: N/E Nome NISIP(agregador): N/E DG Assinante H: N/E DG Assinante V: N/E DG Assinante Pino: N/E DG Central H: N/E DG Central V: N/E DG Central Pino: N/E ID Central MSAN: N/E Cabo Primário: N/E Par Primário: N/E Tipo da Caixa Primário: N/E Número da caixa primário: N/E Número da Caixa secundário: N/E Par Secundário: N/E Endereço da caixa: Av.VALE DOS BARRIS-642-ED MORADAS DOS BARRIS-AP FIM 1 A 4642 LIC para: N/E Pino Para: N/E Lic Dedicado: N/E Par Dedicado: N/E Satelite: N/E ID Fibra: SDR-66404362-069 Tipo Rede Fibra: FTTA ID ONT: N/E OLT: SDR_M03_2_GPON_VLAN_167_168_169-CNE OLT Porta: 15 OLT Slot: 7 Vlan Multicast: 4000 Vlan Usuario: 3057 Vlan Unicast: 3910 Vlan Rede: 167 Vlan Audiência: 3057 Caixa Subterrânea: M03SP349SS1 Fibra 1º Nível: M03-F#349 Fibra Porta: 4 Fibra Splitter 2: M03SP349SS1 Tecnologia Fibra: N/E Tipo Equipamento: N/E Cabo: M03-F#349 Lateral Fibra: N/E||SDR-V0001UPLJF-013|SALVADOR|SALVADOR| |NORDESTE|||||||API_GPS|RESIDENCIAL||0|V0001UPLJF|0|NAO| GPON |500 Mbps|0|NAO|GOLD|GOLD||VIVO2||||GPON|N|||2026-07-22 18:00:00||||||||||22/07/2026 08:33:14|22/07/2026 08:21:09|SDR-66404362-069|SDR_M03_2_GPON_VLAN_167_168_169-CNE|15|7|M03SP349SS1|||-38.516071559791008|-12.985551505969999|NAO|||0|False|||||||||||||||NEXT|||0|71000_642091|BASDR_G1M03|40070055|BKT_SALVADOR_AREA_01|||||0||0|||||||||||||||||||||||||||||||0
196978896|PENDENTE|ABERTA MASSIVA|21/07/2026 21:20:10|DFBSA_G1I54|Q 1 CJ 9 CH 42B LT 17 SN|DF|72001229|61005|SETOR HABITACIONAL VICENTE PIRES TRECHO 3|TROUBLETICKET|DEFEITO|BANDA|SINCRONISMO - COE|21/07/2026 17:12:28|22/07/2026 17:12:28|All-day|Dslan: N/E Nome NISIP(agregador): N/E DG Assinante H: N/E DG Assinante V: N/E DG Assinante Pino: N/E DG Central H: N/E DG Central V: N/E DG Central Pino: N/E ID Central MSAN: N/E Cabo Primário: N/E Par Primário: N/E Tipo da Caixa Primário: N/E Número da caixa primário: N/E Número da Caixa secundário: N/E Par Secundário: N/E Endereço da caixa: R.SEM NOME 8015Q 1 CJ 9 CH 40 LT 13 LIC para: N/E Pino Para: N/E Lic Dedicado: N/E Par Dedicado: N/E Satelite: N/E ID Fibra: TAGA-68632312-069 Tipo Rede Fibra: FTTH ID ONT: N/E OLT: BSA_I54_1_GPON_VLAN_166_167_168-ALC OLT Porta: 7 OLT Slot: 7 Vlan Multicast: 4000 Vlan Usuario: 2544 Vlan Unicast: 3819 Vlan Rede: 166 Vlan Audiência: 2544 Caixa Subterrânea: I54G0447 Fibra 1º Nível: I54-F#111 Fibra Porta: 3 Fibra Splitter 2: I54SP111SS7 Tecnologia Fibra: N/E Tipo Equipamento: N/E Cabo: I54-F#111 Lateral Fibra: N/E||TAGA-V0001VT15S-013|TAGUATINGA|BRASILIA| |CENTRO OESTE|||BKT_TAGUATINGA||MASSIVA EM ANÁLISE||A0127536|RESIDENCIAL||0|V0001VT15S|0|NAO|SIP GPON IPTV|500 Mbps|0|NAO|PLATINUM|PLATINUM||VIVO2||||GPON|N|||2026-07-22 17:12:28||||||||||22/07/2026 08:33:14|22/07/2026 08:21:09|TAGA-68632312-069|BSA_I54_1_GPON_VLAN_166_167_168-ALC|7|7|I54SP111SS7|||-48.090350000000001|-15.809239999999999|NAO|||0|False|196978896|Aberta Massiva|32490422||||||||||||NEXT|||0|61005_41680|DFBSA_G1I54|72001229|BKT_TAGUATINGA|||||0||0||||||32490422|365769740|Encerrado|PENDENTE|OUTRO|TESTADO|||NA|DENTRO DO PRAZO CERTIFICAÇÃO||||Autenticado||Jul 22 2026  7:51AM|Jul 22 2026  2:37AM||||Jul 22 2026  7:34AM|Jul 22 2026  7:43AM||||0
197020709|AGENDADA||21/07/2026 19:38:16|PERCE_G1I13|RUA JOSE DE HOLANDA 824|PE|50710140|81000|TORRE|TROUBLETICKET|DEFEITO|BANDA|NAVEG - NÃO NAVEGA|21/07/2026 19:36:46|23/07/2026 12:30:00|08:30-12:30|Dslan: N/E Nome NISIP(agregador): N/E DG Assinante H: N/E DG Assinante V: N/E DG Assinante Pino: N/E DG Central H: N/E DG Central V: N/E DG Central Pino: N/E ID Central MSAN: N/E Cabo Primário: N/E Par Primário: N/E Tipo da Caixa Primário: N/E Número da caixa primário: N/E Número da Caixa secundário: N/E Par Secundário: N/E Endereço da caixa: R.JOSE DE HOLANDA-824-POUSADA DA TORRE-BL A824 LIC para: N/E Pino Para: N/E Lic Dedicado: N/E Par Dedicado: N/E Satelite: N/E ID Fibra: RCE-77074490-069 Tipo Rede Fibra: FTTA ID ONT: N/E OLT: RCE_I13_2_GPON_VLAN_46_47_48-ALC OLT Porta: 7 OLT Slot: 7 Vlan Multicast: 4000 Vlan Usuario: 2577 Vlan Unicast: 3958 Vlan Rede: 046 Vlan Audiência: 2577 Caixa Subterrânea: I13SP185SS2 Fibra 1º Nível: I13-F#185 Fibra Porta: 7 Fibra Splitter 2: I13SP185SS2 Tecnologia Fibra: N/E Tipo Equipamento: N/E Cabo: I13-F#185 Lateral Fibra: N/E||RCE-V0001YZ6NE-013|RECIFE|RECIFE| |NORDESTE|||||||API_GPS|RESIDENCIAL||0|V0001YZ6NE|0|NAO| GPON IPTV|700 Mbps|0|NAO|PLATINUM|PLATINUM||VIVO2||||GPON|N|||2026-07-23 12:30:00||||||||||22/07/2026 08:33:14|22/07/2026 08:21:09|RCE-77074490-069|RCE_I13_2_GPON_VLAN_46_47_48-ALC|7|7|I13SP185SS2|||||NAO|||0|False|||||||||||||||NEXT|||0|81000_9695|PERCE_G1I13|50710140|BKT_02_R2_RECIFE|||||1|7698297545|0|||||||||||||||||||||||||||||||0
197020869|ENCERRADA|AUXÍLIO REGIONAIS/QUALIDADE|22/07/2026 07:49:51|MSCPE_G1I17|RUA PASTOR VIRGILIO FARIA 952|MS|79097015|66000|COOPHAVILA II|TROUBLETICKET|DEFEITO|BANDA|NAVEG - NÃO NAVEGA|21/07/2026 19:37:36|22/07/2026 19:00:00|12:30-18:00|Dslan: N/E Nome NISIP(agregador): N/E DG Assinante H: N/E DG Assinante V: N/E DG Assinante Pino: N/E DG Central H: N/E DG Central V: N/E DG Central Pino: N/E ID Central MSAN: N/E Cabo Primário: N/E Par Primário: N/E Tipo da Caixa Primário: N/E Número da caixa primário: N/E Número da Caixa secundário: N/E Par Secundário: N/E Endereço da caixa: R.DA BALEIA220 LIC para: N/E Pino Para: N/E Lic Dedicado: N/E Par Dedicado: N/E Satelite: N/E ID Fibra: CPE-75300677-069 Tipo Rede Fibra: FTTH ID ONT: N/E OLT: CPE_I17_2_GPON_VLAN_145_146_147-ALC OLT Porta: 15 OLT Slot: 6 Vlan Multicast: 4000 Vlan Usuario: 2023 Vlan Unicast: 3803 Vlan Rede: 145 Vlan Audiência: 2023 Caixa Subterrânea: I17G01757 Fibra 1º Nível: I17-F#439 Fibra Porta: 3 Fibra Splitter 2: I17SP439SS5 Tecnologia Fibra: N/E Tipo Equipamento: N/E Cabo: I17-F#439 Lateral Fibra: N/E||CPE-V0001YBZJR-013|CAMPO GRANDE|CAMPO GRANDE| |CENTRO OESTE|||||AUXÍLIO REGIONAIS/QUALIDADE||API_GPS|RESIDENCIAL||0|V0001YBZJR|1|NAO| GPON |600 Mbps|1|NAO|SILVER|SILVER||VIVO2||||GPON|N|||2026-07-22 19:00:00||||||||||22/07/2026 08:33:14|22/07/2026 08:21:09|CPE-75300677-069|CPE_I17_2_GPON_VLAN_145_146_147-ALC|15|6|I17SP439SS5|||||NAO|||0|False|||||||||||||||NEXT|||0|66000_79097015|MSCPE_G1I17|79097015|BKT_CAMPO_GRANDE_ONDACOM|||||0||1|191525911||||||||||||||||||||||||||||||0
